dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.247518,4.236730,8.519383,3.569545,-13.402504,-53.810949,5.071687
0.020000,0.273375,4.175581,8.585774,3.319551,-12.499702,45.140107,5.151444
0.020000,0.301620,4.120296,8.647856,3.104081,-10.773516,86.309308,5.216418
0.020000,0.331246,4.069854,8.706354,2.924939,-8.957092,90.821221,5.269109
0.020000,0.361628,4.023340,8.761912,2.777874,-7.353230,80.193064,5.311716
0.020000,0.392372,3.980001,8.815048,2.656795,-6.053958,64.963625,5.346026
0.020000,0.423220,3.939236,8.866169,2.556071,-5.036225,50.886659,5.373434
0.020000,0.453993,3.900570,8.915587,2.470870,-4.260057,38.808374,5.395003
0.020000,0.484557,3.863630,8.963532,2.397242,-3.681365,28.934638,5.411528
0.020000,0.514801,3.828122,9.010174,2.332105,-3.256883,21.224056,5.423591
0.020000,0.544621,3.793813,9.055632,2.272896,-2.960441,14.822110,5.431598
0.020000,0.573919,3.760517,9.099982,2.217522,-2.768712,9.586462,5.435812
0.020000,0.602589,3.728092,9.143264,2.164110,-2.670555,4.907863,5.436367
0.020000,0.630514,3.696428,9.185483,2.110957,-2.657680,0.643726,5.433281
0.020000,0.657516,3.665506,9.226535,2.052593,-2.918200,-13.025999,5.426473
0.020000,0.683284,3.635473,9.266107,1.978576,-3.700853,-39.132629,5.415826
0.020000,0.707495,3.606526,9.303844,1.886856,-4.586011,-44.257915,5.401223
0.020000,0.729954,3.578747,9.339567,1.786147,-5.035423,-22.470609,5.382456
0.020000,0.750532,3.552176,9.373174,1.680377,-5.288486,-12.653157,5.359182
0.020000,0.769088,3.526899,9.404531,1.567846,-5.626557,-16.903522,5.330935
0.020000,0.785482,3.503058,9.433465,1.446679,-6.058364,-21.590339,5.297124
0.020000,0.799577,3.480854,9.459765,1.315003,-6.583777,-26.270697,5.257032
0.020000,0.811260,3.460551,9.483189,1.171205,-7.189932,-30.307734,5.209824
0.020000,0.820469,3.442479,9.503472,1.014154,-7.852513,-33.129024,5.154598
0.020000,0.827231,3.427006,9.520358,0.844309,-8.492291,-31.988924,5.090473
0.020000,0.831711,3.414491,9.533651,0.664636,-8.983636,-24.567259,5.016777
0.020000,0.834248,3.405184,9.543297,0.482316,-9.116006,-6.618464,4.933328
0.020000,0.835353,3.399089,9.549492,0.309752,-8.628196,24.390477,4.840792
0.020000,0.835633,3.395823,9.552770,0.163890,-7.293117,66.753966,4.740997
0.020000,0.835617,3.394576,9.554017,0.062346,-5.077174,110.797132,4.636979
0.020000,0.835577,3.394241,9.554355,0.016897,-2.272474,140.235012,4.532581
0.020000,0.835443,3.393697,9.554914,0.027978,0.554087,141.328025,4.431679
0.020000,0.834887,3.392103,9.556603,0.084437,2.822920,113.441661,4.337379
0.020000,0.833503,3.389024,9.559978,0.168757,4.216037,69.655869,4.251590
0.020000,0.830964,3.384402,9.565252,0.263669,4.745576,26.476940,4.175037
0.020000,0.827100,3.378415,9.572377,0.356272,4.630143,-5.771654,4.107561
0.020000,0.821886,3.371353,9.581156,0.438936,4.133229,-24.845702,4.048479
0.020000,0.815410,3.363519,9.591320,0.508202,3.463296,-33.496653,3.996883
0.020000,0.807820,3.355187,9.602591,0.563529,2.766351,-34.847268,3.951803
0.020000,0.799294,3.346585,9.614702,0.605592,2.103148,-33.160147,3.912341
0.020000,0.790014,3.337889,9.627420,0.635880,1.514387,-29.438044,3.877690
0.020000,0.780153,3.329232,9.640541,0.656063,1.009163,-25.261190,3.847153
0.020000,0.769871,3.320715,9.653893,0.667596,0.576615,-21.627393,3.820141
0.020000,0.759307,3.312409,9.667332,0.671925,0.216447,-18.008392,3.796158
0.020000,0.748585,3.304365,9.680735,0.670178,-0.087345,-15.189616,3.774792
0.020000,0.737814,3.296618,9.694003,0.663384,-0.339669,-12.616186,3.755694
0.020000,0.727085,3.289192,9.707051,0.652428,-0.547792,-10.406146,3.738574
0.020000,0.716480,3.282104,9.719807,0.637759,-0.733490,-9.284899,3.723192
0.020000,0.706068,3.275363,9.732211,0.620215,-0.877204,-7.185690,3.709341
